gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,SeniorCitizen,PC1,PC2,Churn
1,0,0,1,0,1,0,0,2,0,2,2,0,1,1,0,-0.7678091396789084,1.4380520469536708,1
1,0,0,1,2,1,0,0,0,0,2,2,0,1,0,0,-0.6310143749343037,1.3261799063447526,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,-1.9584669692649703,-0.5603032090013669,1
0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,-2.04295390042412,-0.7110695785021711,1
1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,-1.1858881083339368,0.7120238657018316,1
0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0.22674482638900134,-0.0398388846855074,1
1,1,0,1,2,1,0,0,0,0,0,2,0,1,0,1,-0.27925376277984015,0.6984874042653845,1
0,0,0,1,2,1,0,0,0,0,2,0,0,1,0,0,-0.4403803389963614,0.6403544068555124,1
1,0,0,1,2,1,0,2,2,2,2,2,0,1,0,0,1.9710902050279433,0.39312524586684555,1
0,1,0,1,2,1,0,0,0,0,2,2,0,1,1,1,-0.23251566442250976,0.7742469616753861,1
1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,-1.7380532823705235,-0.3359796733578161,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.2342534261234548,0.7320510657335411,1
0,1,0,1,2,1,0,0,2,0,2,2,0,1,1,0,0.6951888359046227,0.10212535484677349,1
0,1,0,0,1,0,0,0,0,0,2,0,0,1,1,0,-0.903105419578234,-0.7432434899699669,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,-1.221000067286199,0.7557015968650422,1
1,1,0,1,2,1,0,0,0,0,2,2,0,1,2,0,0.06063131605283976,0.566612578587162,1
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0,0.36672961809788945,-0.1384986423889126,1
1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,0,-1.0546541900373072,1.0525447139028654,1
1,1,0,1,2,1,0,2,2,2,2,2,0,1,0,1,1.8529611516443156,0.8487603917692622,1
1,1,0,1,2,1,0,0,0,0,2,2,0,1,2,0,0.1768131831097095,1.1512083115435814,1
1,1,0,1,2,1,0,2,2,2,2,2,1,1,2,0,3.158557744395856,-0.0662862213808246,1
0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,1,-0.9806447517140268,1.184614066780365,1
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0,0.4041936414132028,0.2717242412587827,1
0,1,0,1,2,1,0,2,0,0,0,2,0,1,2,0,-0.7262957486727827,1.2770597882052732,1
0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,0,-1.0158004319026954,1.1218789881515452,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,-1.6282281935911216,0.029005700597309843,1
1,0,0,1,2,1,0,0,0,0,2,2,0,1,1,0,-0.3453555472905968,-0.28465450773145373,1
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,-1.2313537302727002,0.7372255537884013,1
0,0,0,1,0,1,0,2,0,0,2,0,0,1,2,0,-0.6992338272832594,1.0973702760040962,1
1,0,0,1,0,1,0,0,0,0,2,0,0,1,2,0,-0.9776998467133922,0.9492599912012372,1
1,1,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0.15198755994007554,0.20122122350863628,1
0,0,0,1,2,1,0,0,2,0,2,2,0,1,1,1,1.147220352515038,0.7007551933549103,1
1,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,-1.0866325113678112,0.4400603925029773,1
0,0,0,1,2,1,0,2,0,0,0,0,0,1,2,1,-0.4543877147896606,0.6487657601071624,1
1,0,0,1,0,1,0,2,2,0,2,2,0,1,1,1,0.3439633417118344,-0.21328339734909052,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-1.5783961363115613,0.1179306770134032,1
1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,0,-0.7845245844070555,1.5345892073741698,1
1,1,0,1,2,1,0,0,0,0,0,2,0,1,2,0,-0.5229006987676127,0.9504545538343215,1
0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,-0.8429795886456218,0.7665828883588579,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,-1.9640547809337383,-0.5702746219429428,1
1,1,0,1,2,1,0,2,0,0,2,2,0,1,2,1,-0.2800619317913532,0.9665939821813192,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,-1.1960167757846165,0.695211012302656,1
1,0,0,1,0,0,0,0,0,0,0,2,0,1,2,0,-1.6056126525163599,0.06936298397070285,1
0,0,0,1,2,1,0,0,0,0,0,2,0,1,0,0,-0.063374560983266,0.6300372085689522,1
1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,-1.9548226197875438,-0.5537998914779884,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-1.6274034577947265,0.030477436167697897,1
1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,-0.7822232044208794,0.7656184829800523,1
1,1,0,1,2,1,0,2,2,0,2,2,0,1,1,1,1.7892689494313554,-0.15129556595098034,1
0,0,0,1,2,1,0,2,0,0,0,0,0,1,2,1,-0.4974731682053231,0.5854985336939035,1
1,1,0,1,2,1,0,0,0,0,2,2,0,1,2,1,0.5671655607142823,0.3676724324391929,1
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0,-0.880628856195034,0.6905305725489059,1
0,0,0,1,0,1,0,0,2,0,2,2,0,1,2,0,-0.2924082610554434,1.0262203901969802,1
0,1,0,1,2,1,0,0,0,0,2,0,0,1,0,0,-0.3805148315708756,0.5393590509661345,1
0,0,0,1,0,1,0,2,0,0,2,0,0,1,2,0,-0.6327332525738468,1.1515222981282052,1
1,1,1,1,2,1,0,2,2,0,2,2,1,1,0,0,1.8193905923094016,-0.19185216566114027,1
1,1,0,1,2,1,0,0,0,0,2,2,0,1,2,1,-0.48473463004159395,1.3211220942658564,1
1,0,1,1,1,0,2,0,1,0,0,0,0,0,2,0,-0.3684902103561439,-1.831999859549456,1
1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,-1.7868010046336789,-0.5061181775605468,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,-1.6002733980607764,0.07889084821035634,1
1,1,0,1,2,1,0,2,0,0,2,2,0,1,2,0,1.4442701453961841,0.13023618166627826,1
0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,0,-0.6709907240955434,1.0249055082188303,1
0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,-0.7368933464680598,0.7140963335565272,1
0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,0,-0.1206362287439438,1.0116235799134874,1
1,0,0,0,1,0,0,0,0,0,0,2,0,1,2,0,-1.6061277235884506,0.06844384305140822,1
0,1,0,1,0,1,0,0,0,0,0,0,0,1,3,0,-1.2377008065112949,0.7258992382469458,1
0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,0,-0.8841247089665847,1.356853444272755,1
0,0,0,1,0,1,0,0,0,0,2,2,0,1,0,0,-0.19220103464245056,1.1881024301411016,1
0,0,1,1,2,1,2,2,2,2,2,2,0,1,0,1,1.7872861076478666,0.8207151762904292,1
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-0.7604740614839818,0.608671527632007,1
1,1,1,1,0,0,0,0,0,0,2,2,0,1,2,0,0.4699833584747147,-0.032594336985548804,1
1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,0,-1.2367739368225144,0.7275532310723518,1
1,1,0,1,2,1,0,0,2,0,2,2,0,1,1,1,1.1199427386202114,0.6701860768609539,1
0,0,0,1,2,1,0,0,0,0,2,2,0,1,0,0,-0.1380732888243759,0.8399609767646988,1
1,0,0,1,0,2,1,1,1,1,1,1,0,0,2,0,-1.872792856725186,-0.8681409576646659,1
0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,0,-0.7829535084351233,1.1676204282372906,1
1,1,0,1,2,1,0,2,0,0,2,2,0,1,2,0,1.6846131893862946,0.5528824558436637,1
1,0,0,1,0,2,1,1,1,1,1,1,0,0,2,0,-2.042793181378568,-0.710782776429057,1
1,1,0,1,2,1,0,0,0,0,2,2,0,1,1,1,-0.48969346096189664,1.3194063251790016,1
0,1,0,1,0,1,2,0,0,0,0,0,0,1,2,0,-0.7270880328169762,0.8354903006183689,1
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,-0.8006367203638095,0.8439344298049213,1
0,1,1,1,0,1,0,2,0,0,0,2,0,1,1,0,-0.4626068405503349,0.5775722383057924,1
0,1,0,1,0,1,0,0,0,0,2,0,0,1,1,0,0.4320251568246716,0.0627141376073505,1
0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1,-0.7685294827993726,1.4381032152928106,1
0,1,0,1,2,1,0,2,0,0,2,2,1,1,2,1,2.4313812123326004,0.4018556743655009,1
0,0,0,1,0,1,0,2,0,0,2,0,0,1,2,0,-0.7318743500332633,1.0387716908098144,1
0,0,0,1,2,1,0,2,2,0,2,0,0,1,1,0,1.4888089256291193,0.6835942273842754,1
0,1,0,1,2,1,0,2,2,0,2,2,1,1,0,0,2.613288597040133,-0.23213057230766776,1
0,1,0,1,0,1,2,0,0,0,0,0,0,1,2,0,-0.8142807331052095,0.6940476661617501,1
0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,0,-0.9714067328504806,1.2010992503031657,1
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,-1.2370941095650103,0.7269818849323398,1
0,0,0,1,2,1,0,0,2,0,2,2,0,1,1,1,1.2285978199153305,0.7155759614125428,1
1,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,-1.4131986691720722,0.10938477508529726,1
1,1,0,1,2,1,0,0,2,0,2,2,0,1,0,0,1.922520138247097,0.2851005964091529,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,-1.2223734940175046,0.7532507259526612,1
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,-1.1995286065342665,0.7940172764741165,1
0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,0,-1.0193709283937307,1.0110213878441872,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,-1.624518594550898,0.03562545553366395,1
1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,-1.2450725054482337,0.7127444902814692,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.6588100793887643,-0.6297794762111298,1
0,0,0,1,2,1,0,0,0,0,0,2,0,1,3,0,-0.9770947083969782,1.190949095584687,1
1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,0,0.8704225438693324,0.47267418686536883,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,-1.7874279210373387,-0.25508515941239823,1
0,1,0,1,0,1,2,0,0,0,0,0,0,0,2,0,-0.9618210787362033,0.34197037803567804,1
0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,-0.9948436539972838,0.9304244094171598,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.5907257886870065,0.007945366262236195,1
1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0,-0.6801013716574907,0.6755617409449609,1
1,1,0,1,2,1,0,0,0,0,0,2,0,1,2,1,0.6565501046314781,0.5379383101667423,1
1,1,0,1,2,1,0,2,2,2,2,2,2,1,0,0,3.3822270197915976,-0.10553042967018499,1
0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,0,-0.7564049475441483,1.0346190908837685,1
0,0,0,0,1,0,0,2,0,0,0,2,0,1,1,0,-1.3690508150129777,-0.46615252587242784,1
0,0,0,1,2,1,0,2,0,0,0,0,0,1,1,0,-0.029019683740121788,-0.058736383313213236,1
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.0445709866820136,-0.7139552582271578,1
1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1,-1.131888863622069,0.9147199500465538,1
1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1,-1.1473566405428572,0.8871178045004846,1
1,1,0,1,2,1,0,2,0,0,2,2,0,1,1,0,1.8248053639770032,0.5446626952978559,1
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,-1.2292353787867478,0.7410057379953772,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,-1.6003764099870625,0.07870702410965373,1
0,0,0,1,2,1,0,0,0,0,0,2,0,1,0,0,0.06981768230945488,0.6304857737644017,1
1,0,0,1,2,1,0,0,2,0,2,2,0,1,1,1,-0.6446853559865182,1.536001197107758,1
1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,-1.318253407551694,-0.17722348984330985,1
1,1,0,1,0,1,2,0,0,0,0,0,0,1,2,1,0.49222556675003865,-0.6557496721576829,1
1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0,-1.1168514701163978,0.9415540792367171,1
0,1,0,1,2,1,0,2,0,0,2,2,0,1,2,1,1.648120121821101,0.48760960320395624,1
0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,0,-0.9301820656826523,1.2746643960304336,1
1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,0,1.529122118124251,0.5702412431316586,1
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1,-1.0897551853326546,0.8812411657516914,1
1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,0,1.762034737847202,0.2996502834381445,1
0,1,0,1,2,1,0,0,0,0,0,0,0,1,2,0,-0.9648119706374388,0.9802826734670742,1
1,1,0,1,2,1,0,0,2,0,2,2,0,1,0,0,1.9692268889361795,0.09874582058003933,1
0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,0,-1.0764094736194343,1.0137225543317097,1
1,1,0,1,2,1,0,0,0,0,2,2,0,1,1,0,1.851456091704932,0.30663585496650797,1
1,1,0,1,2,1,0,2,0,0,2,2,0,1,1,0,1.731048445336804,-0.0655482771712255,1
1,1,0,1,2,1,0,0,0,0,0,0,0,1,2,1,-1.0092218768647425,0.7872296790375071,1
1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,0,1.8221471472056927,0.4005914937808218,1
1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,0,-0.9770163528815982,1.1910889204833093,1
0,0,0,1,0,1,0,0,2,0,0,0,0,1,1,0,-0.7996811829225571,0.62815105663233,1
0,0,0,1,2,1,0,2,2,2,2,2,0,1,1,1,1.8008927795187455,0.752890730874393,1
1,0,0,1,0,1,0,0,0,0,2,0,0,1,2,0,-1.0040457840037698,1.142855079532388,1
1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,0,0.3395154516907684,0.9509276024606588,1
1,1,0,1,0,1,0,0,0,0,0,2,0,1,1,0,0.1383874631348189,0.7185950724933184,1
0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,-1.230144519583876,0.7393833822597913,1
0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,0,-0.8886978517663201,1.1328222863215824,1
0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,-2.0430061613027783,-0.7111628376942631,1
0,0,0,1,2,1,0,2,2,2,2,2,0,1,1,0,1.958560171897484,0.15131437112635587,1
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.0392503342761175,-0.704460589222059,1
1,1,0,1,2,1,0,2,2,0,2,2,1,1,1,0,2.0756094149451134,0.017927434202878498,1
1,0,0,1,0,1,0,0,0,0,2,0,0,1,2,0,-1.074388001242558,1.0173298584097064,1
1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,0,-0.5050613295090383,1.2982769990745564,1
1,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,-1.4160465831862257,0.10695259759760177,1
1,0,0,1,2,1,0,2,2,2,2,2,0,1,0,0,1.9366558594691723,0.33465158943651063,1
1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,-1.6023441906495666,0.07519553254061143,1
0,0,0,1,2,1,0,2,2,0,0,2,0,1,0,0,1.538747050415022,0.29157873081656777,1
1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1,-1.1527584307135736,0.8774783456910515,1
1,0,0,0,1,0,0,0,0,0,2,0,0,1,2,0,-1.1129950584537736,-0.2891572978279337,1
1,0,0,1,2,1,0,0,0,0,2,2,0,1,1,1,-0.3307221555172644,1.324975253241923,1
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,-1.2364931774044876,0.7280542443956943,1
1,0,1,1,0,1,0,2,0,0,0,0,0,1,2,0,-1.1983964103368347,0.7960376730953154,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,-1.5742684459519798,0.12529651314213297,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.634522816317059,0.0177729880020424,1
1,0,0,0,1,0,0,0,0,0,2,2,0,1,0,0,0.03406442766207867,0.4105575941869834,1
1,1,0,1,2,1,2,2,0,0,2,2,0,1,1,0,2.269470960764832,0.14333424010106455,1
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.8954617489044774,-0.4478708102501784,1
0,0,0,1,2,1,0,0,2,0,2,2,0,1,1,1,1.213295902342758,0.6870476984290097,1
0,0,0,1,2,1,0,0,0,0,2,2,0,1,0,0,-0.06053411963163733,0.8454992181606849,1
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,-1.227952254484144,0.7432954648213809,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-1.6459280513646064,-0.0025795784580049186,1
0,1,0,1,2,1,0,2,2,2,2,2,0,1,1,0,1.6965533670434356,0.6495672096644742,1
1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,0,0.2426851696384009,0.914420842565547,1
1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,-1.5885786748156272,0.005046898602738761,1
0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,-1.5475723137075017,-0.5801319333355444,1
1,1,1,1,0,0,0,0,0,0,2,2,0,1,1,0,0.6554745845797793,-1.0730630829608256,1
1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,-1.5358531423984894,0.0034587554542188496,1
1,1,0,1,2,1,2,2,0,0,2,2,1,1,0,0,2.3614201651891746,0.23039504039152156,1
1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,0,-0.9734615130185362,1.197432508692248,1
0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,-0.611776573891243,0.8046115334573726,1
1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1,-0.2059211995099887,1.1844481076412974,1
1,1,0,1,2,1,0,2,2,2,2,2,0,1,2,0,3.3777197218270447,-0.06542192774756982,1
1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,-1.4693941625639997,0.10713292039590123,1
1,0,0,1,0,1,0,0,0,0,2,2,0,1,2,0,-0.695418788704047,1.1993992167705043,1
0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1,-0.6273912304161883,1.3695070666135638,1
0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,-0.6237905244885621,0.5216690466696923,1
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0,-0.525829707680493,0.7740764477745352,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.2403141160903244,-0.22311974235198484,1
1,1,0,1,2,1,2,2,0,0,2,2,0,1,1,0,2.3370502383678113,0.25550693534703006,1
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-1.1067195919614334,0.6445941729832427,1
0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,-0.6738669090644664,0.5039300969537148,1
1,0,0,1,2,1,0,0,0,0,2,2,0,1,1,0,-0.3409241328945322,1.4362818280429257,1
1,1,0,1,0,1,0,0,0,0,2,2,0,1,1,0,0.5286544477705363,0.8930091004393507,1
0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0,-1.0935104743842647,0.9832059316449739,1
1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,-1.1733890449441395,0.7328764304180735,1
1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1,-0.8633730010645253,0.648055408859157,1
1,1,0,1,2,1,0,0,0,0,2,2,0,1,2,1,0.4571581798726219,0.5003798593684166,1
0,0,0,1,2,1,0,2,0,0,2,2,0,1,1,1,1.4243170468592075,0.3921762973217538,1
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.14281479304694017,0.8138813793179109,1
0,0,0,1,0,1,0,0,2,0,2,2,0,1,2,0,-0.33019992994924857,1.0222301506382763,1
0,1,0,1,2,1,0,0,0,2,2,2,0,1,1,0,0.744591175405514,0.9340655944238418,1
1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1,-1.153800046838918,0.875619588609014,1
1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,-1.2380414835759637,0.7252913022797185,1
1,0,0,1,2,1,0,2,0,0,2,2,0,1,1,0,-0.22834176741239623,0.8753144535916074,1
0,0,0,1,0,1,0,0,2,0,0,0,0,1,2,0,-0.932759102170769,0.9362445251150957,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,-1.3545948472067069,0.2344307952468592,1
0,0,0,1,2,1,2,2,2,2,2,2,1,1,1,0,3.553441611179707,0.18863854740280303,1
1,1,0,1,0,0,0,0,2,0,0,0,0,1,1,0,-1.314302241658782,0.22417966532146463,1
0,0,0,1,2,1,0,2,2,0,2,0,0,1,1,0,1.5030838395214343,0.5960491918215962,1
1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,-1.2114170844207415,-1.2461002667635108,1
0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,0,-1.8511608500294028,-0.8255364392786588,1
1,0,0,1,2,1,0,0,0,0,2,0,0,1,0,0,-0.5158579113113674,0.9745534961437204,1
0,0,0,1,2,1,0,2,0,0,0,0,0,1,2,0,-0.9142560183749425,0.25087988977160397,1
0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,1,-0.6081329655434538,-0.14089460087168446,1
1,1,0,1,2,1,0,0,0,0,2,2,0,1,1,1,-0.5505990105368715,1.209209221418821,1
1,0,0,1,2,1,0,0,0,0,0,2,0,1,2,0,-0.7532334751362728,1.2262646211925752,1
0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,0,-0.6662659541578096,0.7156477945990155,1
1,1,0,1,2,1,0,2,0,0,2,2,0,1,2,0,1.1318523059074228,0.6825021932167606,1
0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,0,-0.9649375373012034,0.9730722920065044,1
0,1,0,1,2,1,0,2,2,2,2,2,1,1,1,0,2.4287277542727748,0.46619694174916854,1
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.041897213698392,-0.7091839280334901,1
1,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,-1.6835946016609138,-0.4633167731031834,1
1,0,0,1,0,1,0,0,0,0,2,0,0,1,2,0,-1.0597458640356348,1.0434586553506446,1
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0,-0.5840578280995362,0.4648722932584482,1
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0,0.22944385148886975,0.5009480472584157,1
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.035379030159506,-0.6975522726470899,1
0,0,1,1,2,1,0,0,0,0,0,0,0,0,2,0,-0.8189231986457582,1.1304450923851568,1
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,-1.2255710068598331,0.7475447854473544,1
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,-0.98979608166667,0.8546187876577347,1
1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,-0.4926278625914916,0.48606573818791077,1
0,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1,0.787560636360139,0.820535295315921,1
1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,0,0.1784173615885119,1.0851387387566291,1
1,1,0,1,0,0,0,0,2,0,0,0,0,1,2,0,-1.395377293653311,0.07021425115872765,1
0,0,0,1,0,1,0,2,2,0,2,2,0,1,2,0,2.2276448100831376,0.37487205200410983,1
0,0,0,1,2,1,0,0,0,0,0,2,0,1,1,1,-0.9333561258702968,1.1515556789433992,1
0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,-1.7362949964392684,-0.1638387938758437,1
0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,0,-1.4878113722993063,0.2795785888838039,1
1,0,0,1,2,1,0,0,0,0,0,2,0,1,2,0,0.07449742927049374,0.48823585993210805,1
0,0,0,1,0,1,0,0,2,0,2,2,0,1,2,0,-0.6366205904517259,1.1810066561279406,1
0,1,1,1,0,0,2,2,2,0,0,0,0,0,0,0,-0.7105322052912715,-0.4351655581504731,1
1,1,0,1,2,1,0,2,0,0,2,2,1,1,1,0,2.952987791415511,-0.10620570963432135,1
1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0,-1.0620566733038235,1.0393350315049952,1
0,1,1,1,0,2,1,1,1,1,1,1,0,0,2,0,-1.7379881220799482,-0.94853413572091,1
0,1,0,1,2,1,2,2,2,0,2,2,2,1,2,0,2.608276175258897,0.24044549142360352,1
1,1,0,1,2,1,0,2,2,0,2,2,0,1,1,0,3.031432720145457,0.03889916565782173,1
0,0,0,1,0,1,0,2,0,0,2,0,0,1,2,0,-0.5881812653055675,1.3044341073458618,1
0,0,0,1,2,1,0,0,0,0,2,2,0,1,1,0,0.8963741672449089,0.6461362030608816,1
0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,0,-0.8445392803829093,1.427493379595436,1
0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,-1.4536716346924352,0.14823466010053246,1
0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,0,0.8768151356742845,0.6299205290928898,1
1,1,0,1,2,1,2,0,0,0,2,2,1,1,0,0,2.1672598790935425,0.04083334417737494,1
0,1,1,1,0,2,1,1,1,1,1,1,0,0,2,0,-1.7005716175138872,-0.961433418668087,1
1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,-1.5781366408821473,0.022255881471332284,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.3839194244515696,0.185176755932102,1
1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,0,1.2948429969507824,0.6386360647868805,1
1,0,0,1,2,1,0,0,0,0,2,2,0,1,1,0,0.1863336019873298,0.6864331409383386,1
0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,0,-1.552365618813151,-0.26886674761294804,1
0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,1,-0.05922550939536408,1.1243271858083475,1
0,0,0,1,2,1,2,2,2,2,2,2,1,1,0,0,3.547175319942479,0.14303139883058205,1
1,0,0,1,2,1,0,2,2,2,2,2,2,1,0,0,3.183739642229447,-0.1214643113570178,1
1,1,1,1,0,1,0,0,0,0,2,2,0,1,2,0,0.028708910300333505,-0.6963594200887796,1
0,0,0,1,2,1,2,0,0,0,2,0,0,1,2,0,-0.12635773375172182,0.7523688528145643,1
1,1,0,1,2,1,2,2,0,0,2,2,0,1,1,0,2.330481951097617,0.32406898198327977,1
1,0,0,1,2,1,0,0,0,0,0,2,0,1,2,0,0.0031849660712922603,0.4944944985940292,1
1,0,0,1,2,1,0,0,2,0,2,2,0,1,1,0,0.13984279691005624,0.9945755111914736,1
0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,-1.0830053960533228,0.6804179842727657,1
1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0,-0.9628488812989868,0.8719779882444721,1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,-0.3182746622087203,0.3226739646513551,1
