gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,SeniorCitizen,PC1,PC2,Churn
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.304775285138206,0.9662531226961835,1
1,0,0,1,2,0,2,0,0,0,0,2,0,0,0,0,-0.6953616415930957,0.4369810268050382,0
1,1,1,1,0,2,1,1,1,1,1,1,0,1,0,0,-2.120558339054356,-0.33779291539528344,0
1,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,-0.6013431188268056,0.9362059329163446,0
1,1,1,1,0,1,0,2,2,0,0,0,0,1,1,0,1.708560689327055,-0.420559023718159,0
1,1,0,1,2,1,0,2,2,0,2,2,0,1,2,1,2.9299364438151563,0.04848262967514167,1
1,1,0,1,2,1,0,0,0,0,2,2,0,1,2,1,-0.7958112189096389,1.5651037810749517,1
1,0,0,1,2,1,0,0,0,0,2,0,0,1,0,0,-0.6101584333445598,1.15189628188254,1
1,1,0,1,2,0,2,2,0,0,0,0,1,0,1,1,0.7341461870036936,-0.7140545325902731,0
1,0,0,1,0,0,0,0,0,2,2,0,0,1,2,0,-1.3194676477114664,0.6647870731518414,0
1,1,0,1,0,1,0,0,0,0,2,0,0,1,2,0,-1.1271451040435603,1.2501986309902933,1
1,0,0,1,0,0,2,2,0,0,2,0,2,1,1,0,0.7249964507314951,-0.5550376120407878,0
1,1,0,1,0,2,1,1,1,1,1,1,2,0,2,0,-0.7034652058402927,-1.585862035962454,0
1,0,0,0,1,0,0,2,0,0,2,0,0,1,2,0,0.09413452456593989,-1.2756011792475483,1
1,1,0,1,0,1,0,2,2,0,2,2,1,1,2,1,2.2078398662764926,0.09180272328408437,0
0,1,0,1,2,1,2,2,2,2,2,2,2,1,1,1,3.301488786055906,0.18298966426199786,0
0,1,0,1,0,1,0,0,2,0,2,2,0,1,2,0,0.03702938654734495,1.1875460393447155,0
0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,-0.8733961539373697,-1.0316606393056778,1
0,0,0,1,0,1,0,0,0,0,2,0,0,1,1,0,-0.9371469068242851,1.1547203006097446,1
1,0,0,1,0,2,1,1,1,1,1,1,0,0,0,0,-1.114687899606729,-1.1824508517155174,0
1,0,0,0,1,0,0,2,2,0,0,2,1,1,0,0,-0.9958244824068799,-0.2600496047549161,1
0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1,0.109445710364385,1.0647049570429168,1
1,1,1,1,2,2,1,1,1,1,1,1,2,0,3,0,-0.8778847916620232,-1.1709992612917361,0
0,1,0,1,0,1,2,0,2,2,2,2,1,1,1,0,1.32554240583973,0.8358673493393802,1
0,1,1,1,2,0,0,2,0,2,2,2,2,1,0,0,1.7915258225644732,-0.49847727568045647,0
1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,-0.12666286981434546,0.4413064838374926,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,-1.302308199289669,0.9701968103113796,1
1,1,0,1,2,1,0,0,0,0,0,0,0,1,3,1,-1.0911288724025232,1.008005029412282,1
1,1,0,1,0,1,0,0,0,0,2,2,1,1,0,0,1.167210939028003,0.3467945683743747,0
0,1,0,1,0,0,2,0,2,0,0,0,0,1,3,0,0.9912407358777693,-1.0987188849078782,0
1,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,-1.5457270433274464,-0.8484663405083892,0
0,0,0,1,0,1,0,0,0,2,2,2,0,1,2,0,-0.8755023474928125,1.652454767740282,0
1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1.4136893140769158,-0.4909259926883698,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,-1.1554345787254794,0.9096572122568741,0
1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,0,-0.03344567832932902,-1.845347346076002,0
0,1,0,1,0,2,1,1,1,1,1,1,0,0,0,0,-1.2725895925138602,-1.0854562874027258,1
1,0,0,1,0,2,1,1,1,1,1,1,0,0,0,0,-2.1287819585494785,-0.3509385407792699,0
1,0,0,1,2,1,0,0,0,0,0,0,0,1,3,0,-0.8089180245661625,0.8393127845808499,1
0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,0,-1.3163971552914309,-1.0671462541941612,0
1,1,0,1,2,2,1,1,1,1,1,1,2,1,2,0,0.09243940336466072,-2.003352123507063,0
1,0,1,1,0,1,2,0,0,0,0,0,0,1,0,0,-0.013653025295946645,0.3797421005714379,1
1,1,0,1,2,1,0,0,0,0,2,2,0,1,1,0,0.5749883334708241,0.8126094272724309,1
0,0,0,1,2,0,0,2,2,2,0,2,0,0,1,1,1.632514893862871,-0.593257409684586,0
0,0,1,1,0,0,0,0,0,2,0,0,1,1,2,0,-0.8176109142932294,-0.14062540163232545,0
1,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,-2.0683252606645537,-0.4017259248916397,0
1,0,0,1,0,1,0,0,0,0,2,2,0,1,2,0,-0.26001941274526047,1.2195799865412504,0
1,1,0,1,0,1,0,0,2,0,2,2,1,1,2,0,0.6154889377095838,0.779305657934675,0
1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0,-1.8039759754771558,-0.6281617355083339,0
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,-1.2973740275925958,0.9780841855417716,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0,-0.36283862505028946,-1.8673380800821575,0
0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,0,-1.0539548905369702,1.3671946969077737,1
0,1,0,1,2,1,0,2,0,0,0,0,0,0,2,0,0.8113027022487131,0.11869890287306324,0
1,0,0,1,2,0,0,2,0,0,0,0,0,1,1,0,-1.0306692907947277,0.25074595693479285,0
0,0,0,1,2,2,1,1,1,1,1,1,0,1,1,0,-1.6012877767558058,-0.5561797185806318,1
0,1,1,1,0,2,1,1,1,1,1,1,1,0,2,0,-1.9235367095823745,-0.5239306896262977,0
1,0,0,1,0,1,0,0,0,2,2,2,0,1,2,0,0.7485243557567698,0.8111229306404096,1
1,1,0,1,2,1,0,2,2,2,2,2,1,1,2,1,3.0294695629670585,0.2387988109873637,1
0,1,1,0,1,0,2,0,2,2,2,2,1,0,3,0,-0.11747827616489374,-0.1258533185208051,0
0,1,1,0,1,0,2,0,0,0,0,0,0,0,1,0,-1.8991460810951637,-0.13785998399414706,1
0,1,1,1,2,0,2,0,2,2,2,2,2,0,1,0,2.2790398507865257,-0.5544368461509965,0
1,0,0,1,0,0,2,2,0,0,2,0,2,1,0,0,0.8541298380032718,-0.5551780959645477,0
1,1,0,1,2,1,0,0,0,2,0,2,0,1,0,0,0.7088051023585583,0.5704062765015895,0
0,1,1,1,0,2,1,1,1,1,1,1,2,1,1,0,-0.4548840134990014,-1.8501075148883857,0
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.130426682448503,-0.35356766585606725,1
1,1,0,1,2,1,2,2,2,2,2,2,0,1,1,1,3.367689934571951,0.1288861947862052,0
1,1,1,1,2,0,2,0,2,0,2,0,2,0,1,0,1.6760197247681774,-0.891378294114763,0
1,0,0,1,0,1,2,0,0,0,0,0,0,1,2,0,-1.1506485160076443,1.0948717201579496,1
1,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0.4057912021047434,0.0436439467157319,0
1,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0,-0.4442419730485702,-1.7628085675305822,0
0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,-2.130426682448503,-0.35356766585606725,0
1,1,0,1,0,1,0,0,0,0,2,2,0,1,2,1,-0.669743569835313,1.3211661697684176,1
0,1,1,1,0,0,2,2,2,2,2,2,2,0,3,0,0.5093260434527546,0.4696512889209803,0
1,1,0,1,2,1,0,0,0,2,0,0,0,1,2,1,0.18159991906479253,0.4614157557310149,0
0,1,0,1,2,1,2,2,2,2,2,2,2,1,1,0,3.398118619235284,0.1469225305002697,0
1,0,0,1,0,0,0,0,2,0,0,2,0,0,3,0,-0.5866529571595219,0.2224775774592406,0
0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,0,-0.06915187423083088,-1.8110982892946346,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,-1.9455734708300607,-0.28131857365269486,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.7258246032884768,0.2931971030360716,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,-2.023252212658457,-0.25257735904956274,1
1,1,1,1,2,0,0,2,2,0,2,2,2,0,0,0,1.8695330329573867,-0.5157937491450458,0
1,1,1,1,2,0,2,2,0,2,2,0,1,0,3,0,-0.26301020454071466,0.6333411634050471,1
0,1,0,1,0,0,2,2,0,0,2,0,0,1,1,0,1.0271863580307914,-0.6629915472011866,0
1,0,0,1,2,2,1,1,1,1,1,1,0,0,3,0,-2.009289570257511,-0.2399652818723822,0
1,0,0,1,0,0,0,2,0,0,2,0,0,1,3,0,-1.093651044740856,0.46238925956726207,0
1,1,1,1,0,1,0,2,0,2,2,2,1,0,0,0,0.13125021349370092,1.2678115143391664,1
0,1,1,0,1,0,2,0,2,0,2,2,1,1,2,0,-0.7478247862135566,0.07888562128999667,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.24335117744922924,-1.0843399351940035,0
0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,0,-1.7152840596331067,-0.6930293831320526,0
1,0,0,1,2,1,0,2,0,0,2,2,0,0,2,0,2.0423590011031343,0.21560407273842427,0
0,0,0,0,1,0,0,2,2,0,2,2,0,1,1,0,-0.6832546258676129,-0.04494417959787343,1
0,1,1,1,2,1,0,2,2,0,2,0,0,1,1,0,1.1496702561258003,0.5973347884491178,0
1,0,0,1,2,1,2,2,2,2,2,2,2,0,1,0,3.2151132073169695,0.34779513733163264,1
0,1,1,0,1,0,2,2,2,2,2,2,2,1,1,0,1.639985458100031,-1.0375212810115466,0
1,1,0,1,0,2,1,1,1,1,1,1,1,0,3,0,-1.7384762561736622,-0.7270396631313238,0
0,1,1,1,2,1,2,2,0,2,2,0,2,0,0,0,2.9211606393343743,-0.19126488905581257,0
1,1,1,1,0,1,0,2,0,2,2,0,2,1,3,0,2.5014865486013758,-0.3001057257947135,0
0,0,0,1,2,1,0,2,2,2,2,2,2,1,1,0,2.854185690001459,0.29052438851830864,0
1,1,0,1,2,1,2,0,2,2,2,2,1,1,2,0,1.485150114192812,1.0105342256296543,0
0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,0,-0.9699227668406164,-1.3564481896095497,0
0,0,0,1,0,0,0,2,2,0,0,0,1,1,3,0,-0.5149256467082026,-0.052901666745016875,0
0,1,1,1,0,2,1,1,1,1,1,1,2,1,0,0,-0.21301884034943847,-2.0504785870683233,0
1,1,1,1,2,1,0,0,2,2,0,2,2,0,0,0,2.0148508840823074,0.05475825996603409,0
1,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0,-0.6561942778061298,-1.639596607985705,0
1,1,1,1,2,2,1,1,1,1,1,1,2,0,1,0,-0.16066183045469629,-1.7949813705299076,0
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-1.9368405045410553,-0.4736811383237591,0
0,1,0,1,2,2,1,1,1,1,1,1,2,1,0,0,0.14926640617392364,-1.9443213464935127,0
0,0,0,1,0,1,0,2,2,2,0,2,1,1,1,0,1.7487480161875895,0.19519651308799707,0
1,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0,-1.5021544502194828,-0.9074211490725365,0
0,1,1,1,2,0,0,2,0,2,2,0,0,1,1,0,-0.33810346496549504,0.3725930482436791,0
1,0,0,1,2,2,1,1,1,1,1,1,0,0,2,0,-1.7014577384115022,-0.4902449745433008,0
1,1,1,0,1,0,2,0,2,0,0,0,1,0,3,0,0.029365534193939235,-1.439937986825291,0
0,1,0,1,2,1,2,2,2,0,2,2,0,1,2,1,2.1390607863805093,0.58906090714613,0
0,1,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-1.3321943346930452,-1.011100831644147,0
0,0,0,0,1,0,0,0,2,0,2,2,0,1,1,0,-0.19878304628167748,-0.5261070310519615,0
0,1,1,0,1,0,0,2,0,2,2,2,2,1,2,0,0.8863254183108313,-1.0816828383069197,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,0,-1.2381765105824576,-1.1268673548865769,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.11480180540777,-0.3285909776264927,1
0,0,0,1,0,2,1,1,1,1,1,1,2,0,0,0,-0.1741833510287962,-2.0346148354364275,0
0,0,1,1,0,0,2,2,0,0,0,0,1,0,1,0,-0.1788479443508268,-0.2999161216573088,0
0,1,1,1,0,0,2,2,2,0,0,0,2,1,1,0,0.7872308609171597,-0.7054067191796132,0
0,1,0,1,2,0,2,2,2,2,2,0,2,0,1,0,2.046491759307954,-0.6858289949620672,0
1,0,1,1,0,2,1,1,1,1,1,1,2,0,1,0,-0.04244820944259856,-2.1413687336890694,0
0,1,1,0,1,0,2,0,2,0,2,2,2,1,1,0,1.2128206640682915,-1.3149601322089306,0
0,0,0,1,0,1,2,0,0,2,2,2,0,1,0,0,-0.27255309302623,1.432833993752192,1
0,1,0,0,1,0,2,2,0,0,2,0,1,1,2,0,0.3401824542464215,-1.1527463193412373,0
0,0,0,0,1,0,0,0,0,0,2,0,0,1,3,0,-1.5363861410785389,-0.18254850531319794,0
1,1,0,0,1,0,0,0,0,0,2,2,0,0,2,0,-1.20765157221492,0.012643751459101465,1
1,1,0,1,0,1,0,0,2,0,0,0,0,0,2,0,-1.1502630198448482,1.1143101090125442,1
0,1,0,1,2,1,2,0,2,0,2,2,0,0,0,1,2.7098778425701497,0.13530035161194928,1
1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,1,-1.4767987558009288,0.3521979336181012,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.0440786777497166,-0.2155385993242084,1
1,0,0,0,1,0,2,0,0,2,2,0,0,1,1,0,-1.2643411471261825,0.018241242942639062,1
1,0,0,1,0,1,0,0,0,0,0,2,0,0,3,0,-0.962762767411007,1.0945060357423426,0
0,1,0,1,0,0,0,0,0,2,2,0,1,0,0,0,-0.5806420225242525,0.13084839585637503,0
0,1,0,1,2,2,1,1,1,1,1,1,2,0,1,1,-0.4718557381245637,-1.527696915501599,0
1,1,0,0,1,0,2,0,0,2,2,0,1,1,0,0,0.038006042161902905,-0.9690244636541087,0
0,1,0,1,2,1,2,0,0,0,0,0,0,0,2,0,-0.2165023039249653,0.7879203982868878,1
0,1,0,1,2,1,2,0,0,2,2,0,0,1,1,0,-0.309761211904883,1.3837617055438978,1
0,1,0,1,2,1,0,0,0,0,2,0,0,1,0,0,1.6342504927999653,-0.1081189330682418,0
1,0,0,0,1,0,0,0,2,0,0,0,0,1,2,0,-1.8690099385162307,-0.16463612003997843,1
1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,-1.295729303693571,0.9807133106185687,1
0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,0,-1.455067655763,0.5330550546936157,1
1,1,1,1,2,0,2,2,0,2,0,2,2,1,1,0,1.2893503898438206,-0.347302270067663,0
1,1,0,1,2,1,0,2,2,0,0,2,0,1,2,1,0.6428129474840046,0.74583588021363,0
1,0,0,0,1,0,2,0,0,2,2,2,1,0,1,0,-0.5947524581586999,-0.08721077806973336,0
0,0,0,1,0,0,0,2,0,2,0,0,0,1,3,0,-0.5234447808832762,-0.07191103184138761,0
1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,-0.7239558883935248,-0.12601223804836018,0
0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,-1.9601977588994677,-0.08145322040754545,0
1,0,0,1,0,2,1,1,1,1,1,1,0,0,1,0,-1.700026807832331,-0.7267683490422836,0
0,1,0,1,0,0,2,0,0,2,0,2,1,1,2,0,-0.16648197191698333,0.022958601112739126,0
1,1,1,1,0,0,0,2,2,2,2,2,2,0,1,0,0.37436928241595535,0.43105755916950983,0
0,1,0,1,2,1,0,2,0,0,0,2,0,1,0,1,2.333988626927893,-0.3328921209219746,1
0,1,1,1,2,1,0,2,2,2,2,2,1,1,0,0,1.536143128300605,0.8935307364191981,0
0,1,1,1,2,1,0,0,0,0,2,2,0,1,2,1,-0.21058464937891147,1.2956630559144031,0
1,1,0,1,2,1,0,0,2,0,2,0,0,1,2,0,-0.9013885867634537,1.509868531200244,0
1,1,0,1,2,1,2,0,2,0,2,2,0,1,2,0,2.7014769181374336,0.10826104725122761,0
1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,0,-1.742039775615334,-0.6776956503884279,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,-1.5391579887805016,-0.6001675659538415,0
0,1,0,0,1,0,2,0,2,0,0,0,1,0,3,0,-0.12818556436398898,-1.2491236300078956,0
1,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,-1.0801982495139688,1.0181169562700354,1
0,1,0,1,2,1,0,2,2,2,0,0,1,1,0,0,2.3040811862611856,-0.258515545443531,0
1,1,1,1,0,1,0,0,0,2,2,0,0,0,2,0,0.1328181400017445,0.7398987058126074,0
1,0,0,1,2,0,2,2,2,2,2,2,2,0,1,0,2.4780538349979855,-0.46583061959415295,0
1,1,0,1,0,1,2,2,2,2,2,0,1,1,1,1,1.2375709082930968,0.6392393847638619,0
1,0,0,1,2,1,0,0,2,0,2,2,1,1,2,0,2.3101558026066202,0.003739359022899774,1
0,1,1,1,2,0,2,2,0,2,2,2,2,1,1,0,1.189004127386886,0.12817952183252634,0
1,1,1,1,0,2,1,1,1,1,1,1,0,1,2,0,-1.2198245069940574,-1.0851248599943426,0
0,1,1,0,1,0,0,2,0,0,2,2,0,1,2,0,0.6121016428181201,-1.100783616537192,0
1,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0,-2.0711774551430975,-0.40285177699557007,0
0,1,1,1,2,1,0,2,2,0,2,2,0,1,2,0,2.7721100369619305,0.1364698007846341,1
1,1,0,1,2,1,2,2,0,0,2,2,0,1,2,0,2.5126627355658164,0.27039808277833555,0
0,1,1,1,2,1,0,2,2,2,2,2,2,1,0,0,1.9475233548553665,0.6426247013905209,1
0,1,1,1,0,1,0,2,0,2,0,2,0,1,1,0,-0.35022897166192346,1.1375505738011418,1
1,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0.32117855700718945,0.20304860559781268,1
1,0,0,1,0,2,1,1,1,1,1,1,2,0,0,0,-0.6103918766303397,-1.6062973479532634,0
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0,-0.7401992982255406,0.8757184657486762,1
1,0,0,1,0,0,2,2,0,2,2,2,0,1,3,0,-0.06540966634009286,0.5663673967453884,0
0,1,0,1,0,0,0,0,0,2,0,0,0,1,2,0,-1.4632696464090726,0.29497235380315856,1
1,0,0,1,0,2,1,1,1,1,1,1,0,1,1,0,-1.5920947383491681,-0.8313093119842542,0
0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,1,-0.5854108321696349,1.5793371403845209,1
0,0,0,1,2,0,2,0,2,0,2,2,1,1,2,0,-0.13612983166768017,0.605589813301061,0
0,0,0,1,2,1,0,2,2,2,2,2,1,1,2,1,2.5027349538799846,0.5442049678694094,1
0,0,0,0,1,0,2,0,2,2,0,2,0,0,3,0,-1.5440634387269667,0.3226121536248094,0
0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,-2.1378279399941134,-0.36539872870165513,1
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.123847786852405,-0.343051165548878,0
1,0,0,1,0,0,0,0,2,2,0,0,0,0,2,0,-1.367268957512884,0.5033730031761918,0
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.123025424902893,-0.34173660301047926,1
1,1,1,1,2,0,0,2,2,2,0,0,0,1,3,0,-0.6899881489795594,0.4629107706101289,0
0,1,0,1,0,1,2,0,2,2,2,2,1,1,2,0,2.574726773055715,0.1891860568752095,0
1,0,0,1,2,1,0,2,2,2,2,2,0,1,3,0,0.031473157826378904,1.7954447100625797,1
1,0,0,1,0,2,1,1,1,1,1,1,0,1,2,0,-1.740128448044229,-0.6695272459498711,0
0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,0,0.19401849120284068,-1.9866936153270294,0
0,1,0,1,0,1,0,2,0,0,2,2,1,1,1,0,2.63492965356255,-0.21514058852045753,0
0,1,0,1,2,0,0,2,2,2,2,2,2,1,0,0,2.241329373235524,-0.502982110902885,0
1,1,1,0,1,0,2,0,2,0,0,2,1,0,0,0,0.10660752872526733,-1.0261331214466103,0
1,0,0,1,2,1,2,0,0,0,0,2,0,0,1,1,0.7330203567515743,0.6001483955487013,0
1,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.066413933093448,-0.39355752045308284,0
0,1,1,1,2,0,0,2,0,2,2,2,2,1,2,0,2.1383223935585134,-0.7013214303479941,0
0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,0,-1.2992194005331266,-1.0899356361382435,0
0,1,1,1,0,0,2,0,0,0,0,0,2,1,0,0,0.740326249684228,-1.1554163954064212,0
1,0,0,0,1,0,2,0,2,2,0,0,0,0,3,0,-1.6480352940586205,0.08017716457230109,1
1,0,0,1,0,2,1,1,1,1,1,1,0,0,2,0,-1.866668629519357,-0.5688203803143207,0
0,1,0,1,0,1,0,0,2,0,0,0,0,1,2,0,-0.16693993200131804,0.4533970785291354,0
0,0,0,1,2,2,1,1,1,1,1,1,1,1,3,0,-0.84481183588049,-1.2289779345869427,0
1,1,1,1,0,2,1,1,1,1,1,1,1,0,0,0,-0.8547086924846348,-1.4140444479379595,0
0,1,1,1,2,0,2,2,2,2,0,2,0,0,1,0,0.7349511635226361,0.15566282707575035,1
1,1,0,1,2,1,0,2,2,0,2,2,0,1,2,1,0.38211611802443274,1.2779557080119193,0
0,1,0,1,0,1,0,0,0,0,2,2,1,1,0,1,0.00045664209346751156,1.0070048552034305,0
1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0,-1.2167825565403956,1.1069113143048397,0
1,0,0,1,2,1,2,2,2,2,2,0,1,0,1,0,2.5944008198859954,0.1703376472882736,0
0,0,1,1,2,1,0,0,0,2,2,2,0,1,2,1,0.7236706893769208,1.0004840152259333,0
0,0,0,1,2,1,0,2,0,2,0,0,0,1,2,1,-0.23872566516459975,0.9200052801549614,1
0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,0,-1.498067619184226,-0.8504422800978896,0
1,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0,-1.1570285232728768,-1.2202449967472853,0
0,1,0,1,0,1,2,2,2,0,2,2,1,1,1,0,2.2978547838841545,0.3865932979263988,0
1,1,1,1,0,1,2,0,0,2,2,2,2,1,2,0,2.65256306711463,-0.08569726210635632,0
0,0,0,1,0,0,2,2,0,0,0,0,0,1,3,0,-0.4521749404011994,-0.06323570119432217,0
1,1,1,0,1,0,2,0,0,0,0,2,0,1,2,0,-0.1722346700492005,-1.0729520055637412,0
1,0,1,1,2,2,1,1,1,1,1,1,0,1,2,0,-1.6330169783942734,-0.5699220983910628,0
1,0,0,0,1,0,0,0,2,2,2,0,0,0,1,1,-1.5633382810162397,0.22253277010439226,0
0,0,0,1,2,1,2,2,2,2,2,2,2,1,1,1,3.5490307934742917,0.2358276601448918,0
1,0,0,1,0,2,1,1,1,1,1,1,0,0,2,0,-2.136183216095089,-0.3627696036248578,0
0,0,0,1,2,2,1,1,1,1,1,1,0,1,3,0,-1.7692180597532114,-0.4526887464434895,0
0,1,0,1,0,0,0,2,0,2,0,0,0,0,2,0,-0.20402584151897415,-0.26279996409119316,0
0,0,0,1,0,0,2,2,0,0,2,0,0,0,3,0,0.2565534481032919,-0.18901867567521713,0
0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,-1.8341379368004778,-0.5468064162594366,0
0,0,0,1,2,1,0,0,0,2,2,2,0,0,1,0,1.0349020280434358,0.7856451269453228,0
1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,-0.4251250329068084,-1.5587978552763921,0
1,0,0,1,0,1,0,0,0,0,2,2,0,0,3,0,-0.8710538158785304,1.4635997011388204,0
0,1,1,1,0,2,1,1,1,1,1,1,1,0,0,0,-1.8107572470403714,-0.6247492584841394,1
0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0,-0.6540764664247033,-1.6888062154551302,0
0,1,0,1,0,1,0,2,2,0,2,2,2,1,2,1,2.87565162027507,-0.1839248042487713,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,-1.2735255310567404,1.0162064991553328,1
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-2.1287819585494785,-0.3509385407792699,0
0,1,0,0,1,0,0,0,2,0,2,0,0,1,2,0,-1.232489894588728,-0.2784690779169518,1
1,0,0,1,0,0,0,2,0,0,0,0,0,1,2,0,-1.4533274200735309,0.3778361648250725,0
0,1,0,1,2,1,0,2,2,0,2,0,0,1,1,0,1.8038453720714018,0.14490737882778443,0
0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,0,0.07702094516774147,-2.0370212479924867,0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,-0.9957557365980353,0.7850042517616438,0
0,1,0,1,2,1,2,2,2,0,2,2,2,1,2,1,3.3553336344601665,0.11612477841627997,0
0,1,1,1,0,0,2,2,2,2,0,2,2,0,3,0,0.13033083186120875,0.23985608359637928,0
0,0,0,1,0,2,1,1,1,1,1,1,1,0,2,0,-2.0145805664453724,-0.45467133680914884,0
1,0,0,1,0,0,0,0,2,2,0,0,0,1,1,0,-0.8416929512137519,0.10634990932518343,1
0,0,0,1,2,2,1,1,1,1,1,1,2,1,1,0,-1.939737653867496,-0.27907908810605886,0
1,1,0,1,0,2,1,1,1,1,1,1,1,0,0,0,-1.8187451491510218,-0.6240066354074908,0
0,0,1,1,0,2,1,1,1,1,1,1,1,0,1,0,-1.2616544742493132,-1.0965371707557108,0
1,0,0,1,2,1,0,2,0,2,2,2,1,1,2,0,2.738510317141255,0.08223470006941501,0
1,0,0,1,0,1,0,0,2,0,2,2,0,1,1,1,0.032668096335676675,1.1629132089006993,1
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-1.7182660020529585,-0.7024892704155841,0
0,0,0,1,2,1,0,2,0,0,0,0,2,1,1,1,1.5089524170313755,-0.34227047088463936,0
0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0,-1.9484082366199782,-0.48651586666103175,0
1,1,1,1,2,1,0,2,2,0,2,2,0,1,1,0,-0.34731713035108386,1.610470122272024,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0.024463802201323517,0.07827622993972971,1
0,1,0,1,2,1,0,2,0,0,2,0,0,1,2,1,0.4404917368688764,0.7138320687629369,0
0,1,1,1,0,1,2,0,2,0,2,2,1,1,0,0,1.6988348470163894,0.45881061592435485,0
1,1,0,0,1,0,0,2,0,0,2,2,0,1,2,1,0.5760341167847541,-1.060936902345992,0
1,1,1,0,1,0,0,2,2,2,2,2,1,0,3,0,0.13885004244615679,-0.3116135319292657,0
1,1,0,1,0,0,2,2,2,0,0,0,0,0,3,0,-0.05831489514841756,-0.16089213775244945,0
1,1,0,1,2,1,2,2,0,0,0,0,0,0,0,1,2.060616595155771,-0.4448606030817749,0
1,0,0,1,2,1,2,2,0,0,2,0,1,0,0,0,1.4676561802283457,0.36656675764112445,0
1,1,1,0,1,0,2,0,2,2,2,2,1,0,2,0,-0.2500036931988337,-0.08194883008665767,0
0,1,0,1,2,1,0,2,0,0,2,2,0,1,2,1,2.633168186821904,-0.003951925685052436,0
